NumeroComprobante,FechaFactura,IdItem,NombreProducto,Descripcion,Cantidad,Precio,Total
B0200002997,2026-02-20,87,Materiales de instalacion,"---------------------Que incluye el KIT DE DEFENSA!!!!
1-Garantía de 2 años contra oxidación Te ofrece tranquilidad y confianza.
2-Instalación completa Asegura un montaje adecuado y profesional.
3-Pintura automotriz (Urethano) Garantiza un acabado excelente y duradero.",1,4500.0,4500.0
B0200002998,2026-02-21,619,KIT-COMPLETA DEFENSA HIJET,,1,29000.0,27550.0
B0200002998,2026-02-21,1420,HIJET TRASERO EXTRA REFORZADO,,1,3000.0,3000.0
B0200002998,2026-02-21,761,BOLA DE JALON 2000 LB (opcional),,1,750.0,750.0
B0200002998,2026-02-21,87,Materiales de instalacion,"---------------------Que incluye el KIT DE DEFENSA!!!!
1-Garantía de 2 años contra oxidación Te ofrece tranquilidad y confianza.
2-Instalación completa Asegura un montaje adecuado y profesional.
3-Pintura automotriz (Urethano) Garantiza un acabado excelente y duradero.",1,4500.0,4500.0
B0200002999,2026-02-21,619,KIT-COMPLETA DEFENSA HIJET,,1,29000.0,25499.7
B0200002999,2026-02-21,1420,HIJET TRASERO EXTRA REFORZADO,,1,3000.0,3000.0
B0200002999,2026-02-21,761,BOLA DE JALON 2000 LB (opcional),,1,750.0,750.0
B0200002999,2026-02-21,87,Materiales de instalacion,"---------------------Que incluye el KIT DE DEFENSA!!!!
1-Garantía de 2 años contra oxidación Te ofrece tranquilidad y confianza.
2-Instalación completa Asegura un montaje adecuado y profesional.
3-Pintura automotriz (Urethano) Garantiza un acabado excelente y duradero.",1,4500.0,4500.0
B0200003000,2026-02-21,1092,JUEGO PLATANERA COMPLETO MODERNO 2024-2025,,1,29000.0,25499.7
B0200003000,2026-02-21,761,BOLA DE JALON 2000 LB (opcional),,1,750.0,750.0
B0200003000,2026-02-21,87,Materiales de instalacion,"---------------------Que incluye el KIT DE DEFENSA!!!!
1-Garantía de 2 años contra oxidación Te ofrece tranquilidad y confianza.
2-Instalación completa Asegura un montaje adecuado y profesional.
3-Pintura automotriz (Urethano) Garantiza un acabado excelente y duradero.",1,4500.0,4500.0
B0200003001,2026-02-23,309,REPARACION GRADO (B),JEEP PATRIOT AÑO 2017 DEFENSA FRONTAL,1,6500.0,6500.0
B0200003001,2026-02-23,578,REPARACION GRADO (A),JEEP PATRIOT AÑO 2017 DEFENSA TRASERA,1,4000.0,4000.0
B0200003001,2026-02-23,578,REPARACION GRADO (A),JEEP PATRIOT AÑO 2017 JUEGO DE ESTRIBOS,1,3500.0,3500.0
B0200003002,2026-02-23,1429,SOLDADURA REFORZADA,DODGE CARAVAN UN ESTRIBO LADO DERECHO,1,1200.0,1200.0
B0200003003,2026-02-23,619,KIT-COMPLETA DEFENSA HIJET,,1,29000.0,25499.7
B0200003003,2026-02-23,761,BOLA DE JALON 2000 LB (opcional),,1,750.0,750.0
B0200003003,2026-02-23,87,Materiales de instalacion,"---------------------Que incluye el KIT DE DEFENSA!!!!
1-Garantía de 2 años contra oxidación Te ofrece tranquilidad y confianza.
2-Instalación completa Asegura un montaje adecuado y profesional.
3-Pintura automotriz (Urethano) Garantiza un acabado excelente y duradero.",1,4500.0,4500.0
B0200003004,2026-02-24,1463,KYC V3 MALETERO,,1,20000.0,22420.0
B0200003004,2026-02-24,282,MATERIALES DE INSTALACION (1 SOLA PIEZA),"Materiales de instalacion (---------------------

-Garantia contra Oxido de 24 meses.
-Pintura automotriz (Urethano): Garantiza un acabado
excelente y duradero.",1,1500.0,1770.0
B0200003005,2026-02-24,619,KIT-COMPLETA DEFENSA HIJET,,1,29000.0,27550.0
B0200003005,2026-02-24,1420,HIJET TRASERO EXTRA REFORZADO,,1,3000.0,3000.0
B0200003005,2026-02-24,1102,HIJET PORTA ESCALERA CON SEGURIDAD MODERNO,,1,16500.0,16500.0
B0200003005,2026-02-24,87,Materiales de instalacion,"---------------------Que incluye el KIT DE DEFENSA!!!!
1-Garantía de 2 años contra oxidación Te ofrece tranquilidad y confianza.
2-Instalación completa Asegura un montaje adecuado y profesional.
3-Pintura automotriz (Urethano) Garantiza un acabado excelente y duradero.",1,4500.0,4500.0
B0200003006,2026-02-23,1289,JEEP PATRIOT DEFENSA FRONTAL,AÑO 2017,1,15000.0,13950.0
B0200003006,2026-02-23,282,MATERIALES DE INSTALACION (1 SOLA PIEZA),"Materiales de instalacion (---------------------

-Garantia contra Oxido de 24 meses.
-Pintura automotriz (Urethano): Garantiza un acabado
excelente y duradero.",1,1500.0,1500.0
B0200003007,2026-02-24,578,REPARACION GRADO (A),HIGER DEFENSA FRONTAL,1,6000.0,6000.0
B0200003007,2026-02-24,578,REPARACION GRADO (A),HIGER DEFENSA TRASERA,1,5000.0,5000.0
B0200003008,2026-02-24,253,TOYOTA PIXIS VAN,,1,29000.0,25499.7
B0200003008,2026-02-24,761,BOLA DE JALON 2000 LB (opcional),,1,750.0,750.0
B0200003008,2026-02-24,87,Materiales de instalacion,"---------------------Que incluye el KIT DE DEFENSA!!!!
1-Garantía de 2 años contra oxidación Te ofrece tranquilidad y confianza.
2-Instalación completa Asegura un montaje adecuado y profesional.
3-Pintura automotriz (Urethano) Garantiza un acabado excelente y duradero.",1,4500.0,4500.0
B0200003009,2026-02-25,619,KIT-COMPLETA DEFENSA HIJET,,1,29000.0,25499.7
B0200003009,2026-02-25,761,BOLA DE JALON 2000 LB (opcional),,1,750.0,750.0
B0200003009,2026-02-25,1420,HIJET TRASERO EXTRA REFORZADO,,1,3000.0,3000.0
B0200003009,2026-02-25,87,Materiales de instalacion,"---------------------Que incluye el KIT DE DEFENSA!!!!
1-Garantía de 2 años contra oxidación Te ofrece tranquilidad y confianza.
2-Instalación completa Asegura un montaje adecuado y profesional.
3-Pintura automotriz (Urethano) Garantiza un acabado excelente y duradero.",1,4500.0,4500.0
B0200003010,2026-02-25,737,CHANGAN COMPLETA GUAGUA START 5 MODERNA.,AÑO 2026,1,33000.0,31350.0
B0200003010,2026-02-25,761,BOLA DE JALON 2000 LB (opcional),,1,750.0,750.0
B0200003010,2026-02-25,87,Materiales de instalacion,"---------------------Que incluye el KIT DE DEFENSA!!!!
1-Garantía de 2 años contra oxidación Te ofrece tranquilidad y confianza.
2-Instalación completa Asegura un montaje adecuado y profesional.
3-Pintura automotriz (Urethano) Garantiza un acabado excelente y duradero.",1,4500.0,4500.0
B0200003011,2026-02-25,621,KIT-DEFENSA TOWN ACE COMPLETA! 2024,,1,33000.0,29498.7
B0200003011,2026-02-25,761,BOLA DE JALON 2000 LB (opcional),,1,750.0,750.0
B0200003011,2026-02-25,87,Materiales de instalacion,"---------------------Que incluye el KIT DE DEFENSA!!!!
1-Garantía de 2 años contra oxidación Te ofrece tranquilidad y confianza.
2-Instalación completa Asegura un montaje adecuado y profesional.
3-Pintura automotriz (Urethano) Garantiza un acabado excelente y duradero.",1,4500.0,4500.0
B0200003012,2026-02-25,337,INSTALACION,CAMION FUSO DE 81 DEFENSA FRONTAL,1,3500.0,3500.0
B0200003013,2026-02-25,627,KIT COMPLETO KIA 2700-BONGO 2024!!!,DOBLE CABINA,1,33000.0,32175.0
B0200003013,2026-02-25,648,CACHUCHA COMPLETA K2700 DOBLE CABINA,AGREGARLE 4 TUBOS PARA ESCALERAS,1,65000.0,63375.0
B0200003013,2026-02-25,800,PORTA PIES PARA CAMION,,1,4000.0,4000.0
B0200003013,2026-02-25,761,BOLA DE JALON 2000 LB (opcional),,1,750.0,750.0
B0200003013,2026-02-25,87,Materiales de instalacion,"---------------------Que incluye el KIT DE DEFENSA!!!!
1-Garantía de 2 años contra oxidación Te ofrece tranquilidad y confianza.
2-Instalación completa Asegura un montaje adecuado y profesional.
3-Pintura automotriz (Urethano) Garantiza un acabado excelente y duradero.",1,4500.0,4500.0
B0200003014,2026-02-25,619,KIT-COMPLETA DEFENSA HIJET,,1,29000.0,27500.7
B0200003014,2026-02-25,761,BOLA DE JALON 2000 LB (opcional),,1,750.0,750.0
B0200003014,2026-02-25,87,Materiales de instalacion,"---------------------Que incluye el KIT DE DEFENSA!!!!
1-Garantía de 2 años contra oxidación Te ofrece tranquilidad y confianza.
2-Instalación completa Asegura un montaje adecuado y profesional.
3-Pintura automotriz (Urethano) Garantiza un acabado excelente y duradero.",1,4500.0,4500.0
B0200003015,2026-02-26,816,CAMION DAIHATSU DEFENSA TRASERA,"CARA ANCHA 
BARRAS PARA LAS LUCES Y DOS HUELLAS",1,19000.0,17670.0
B0200003015,2026-02-26,761,BOLA DE JALON 2000 LB (opcional),,1,750.0,750.0
B0200003015,2026-02-26,282,MATERIALES DE INSTALACION (1 SOLA PIEZA),"Materiales de instalacion (---------------------

-Garantia contra Oxido de 24 meses.
-Pintura automotriz (Urethano): Garantiza un acabado
excelente y duradero.",1,1500.0,1500.0
B0200003016,2026-02-26,93,KIT DE DEFENSA hyundai Grand starex,,1,47000.0,42502.1
B0200003016,2026-02-26,761,BOLA DE JALON 2000 LB (opcional),,1,750.0,750.0
B0200003016,2026-02-26,87,Materiales de instalacion,"---------------------Que incluye el KIT DE DEFENSA!!!!
1-Garantía de 2 años contra oxidación Te ofrece tranquilidad y confianza.
2-Instalación completa Asegura un montaje adecuado y profesional.
3-Pintura automotriz (Urethano) Garantiza un acabado excelente y duradero.",1,4500.0,4500.0
B0200003017,2026-02-26,1429,SOLDADURA REFORZADA,HIJET DEFENSA TRASERA,1,1200.0,1200.0
B0200003018,2026-02-26,474,HYUNDAI PORTER KIT DEFENSA COMPLETA,UNA CABINA,1,33000.0,28251.3
B0200003018,2026-02-26,800,PORTA PIES PARA CAMION,,1,4000.0,4000.0
B0200003018,2026-02-26,761,BOLA DE JALON 2000 LB (opcional),,1,750.0,750.0
B0200003018,2026-02-26,87,Materiales de instalacion,"---------------------Que incluye el KIT DE DEFENSA!!!!
1-Garantía de 2 años contra oxidación Te ofrece tranquilidad y confianza.
2-Instalación completa Asegura un montaje adecuado y profesional.
3-Pintura automotriz (Urethano) Garantiza un acabado excelente y duradero.",1,4500.0,4500.0
B0200003019,2026-02-26,619,KIT-COMPLETA DEFENSA HIJET,,1,29000.0,27550.0
B0200003019,2026-02-26,1420,HIJET TRASERO EXTRA REFORZADO,,1,3000.0,3000.0
B0200003019,2026-02-26,761,BOLA DE JALON 2000 LB (opcional),,1,750.0,750.0
B0200003019,2026-02-26,87,Materiales de instalacion,"---------------------Que incluye el KIT DE DEFENSA!!!!
1-Garantía de 2 años contra oxidación Te ofrece tranquilidad y confianza.
2-Instalación completa Asegura un montaje adecuado y profesional.
3-Pintura automotriz (Urethano) Garantiza un acabado excelente y duradero.",1,4500.0,4500.0
B0200003020,2026-03-02,337,INSTALACION,HIGER DEFENSA FRONTAL Y TRASER,1,4000.0,4000.0
B0200003021,2026-03-02,621,KIT-DEFENSA TOWN ACE COMPLETA! 2024,,1,33000.0,29502.0
B0200003021,2026-03-02,761,BOLA DE JALON 2000 LB (opcional),,1,750.0,750.0
B0200003021,2026-03-02,87,Materiales de instalacion,"---------------------Que incluye el KIT DE DEFENSA!!!!
1-Garantía de 2 años contra oxidación Te ofrece tranquilidad y confianza.
2-Instalación completa Asegura un montaje adecuado y profesional.
3-Pintura automotriz (Urethano) Garantiza un acabado excelente y duradero.",1,4500.0,4500.0
B0200003022,2026-03-02,627,KIT COMPLETO KIA 2700-BONGO 2024!!!,UNA CABINA,1,33000.0,30501.9
B0200003022,2026-03-02,800,PORTA PIES PARA CAMION,,1,4000.0,4000.0
B0200003022,2026-03-02,761,BOLA DE JALON 2000 LB (opcional),,1,750.0,750.0
B0200003022,2026-03-02,87,Materiales de instalacion,"---------------------Que incluye el KIT DE DEFENSA!!!!
1-Garantía de 2 años contra oxidación Te ofrece tranquilidad y confianza.
2-Instalación completa Asegura un montaje adecuado y profesional.
3-Pintura automotriz (Urethano) Garantiza un acabado excelente y duradero.",1,4500.0,4500.0
B0200003023,2026-03-02,607,KIT DEFENSA NV 200 COMPLETA,,1,32000.0,28000.0
B0200003023,2026-03-02,1104,NV 200 PORTA ESCALERA CON SEGURIDAD,,1,17500.0,17500.0
B0200003023,2026-03-02,761,BOLA DE JALON 2000 LB (opcional),,1,750.0,750.0
B0200003023,2026-03-02,87,Materiales de instalacion,"---------------------Que incluye el KIT DE DEFENSA!!!!
1-Garantía de 2 años contra oxidación Te ofrece tranquilidad y confianza.
2-Instalación completa Asegura un montaje adecuado y profesional.
3-Pintura automotriz (Urethano) Garantiza un acabado excelente y duradero.",1,4500.0,4500.0
B0200003024,2026-03-03,1102,HIJET PORTA ESCALERA CON SEGURIDAD MODERNO,,1,16500.0,15675.0
B0200003024,2026-03-03,282,MATERIALES DE INSTALACION (1 SOLA PIEZA),"Materiales de instalacion (---------------------

-Garantia contra Oxido de 24 meses.
-Pintura automotriz (Urethano): Garantiza un acabado
excelente y duradero.",1,1500.0,1500.0
B0200003025,2026-03-03,474,HYUNDAI PORTER KIT DEFENSA COMPLETA,"UNA CABINA, PROTECTOR DE TANQUE UN SOLO LADO",1,33000.0,30501.9
B0200003025,2026-03-03,800,PORTA PIES PARA CAMION,,1,4000.0,4000.0
B0200003025,2026-03-03,761,BOLA DE JALON 2000 LB (opcional),,1,750.0,750.0
B0200003025,2026-03-03,87,Materiales de instalacion,"---------------------Que incluye el KIT DE DEFENSA!!!!
1-Garantía de 2 años contra oxidación Te ofrece tranquilidad y confianza.
2-Instalación completa Asegura un montaje adecuado y profesional.
3-Pintura automotriz (Urethano) Garantiza un acabado excelente y duradero.",1,4500.0,4500.0
B0200003026,2026-03-03,621,KIT-DEFENSA TOWN ACE COMPLETA! 2024,,1,33000.0,31350.0
B0200003026,2026-03-03,761,BOLA DE JALON 2000 LB (opcional),,1,750.0,750.0
B0200003026,2026-03-03,87,Materiales de instalacion,"---------------------Que incluye el KIT DE DEFENSA!!!!
1-Garantía de 2 años contra oxidación Te ofrece tranquilidad y confianza.
2-Instalación completa Asegura un montaje adecuado y profesional.
3-Pintura automotriz (Urethano) Garantiza un acabado excelente y duradero.",1,4500.0,4500.0
B0200003027,2026-03-03,619,KIT-COMPLETA DEFENSA HIJET,,1,29000.0,27550.0
B0200003027,2026-03-03,1420,HIJET TRASERO EXTRA REFORZADO,,1,3000.0,3000.0
B0200003027,2026-03-03,761,BOLA DE JALON 2000 LB (opcional),,1,750.0,750.0
B0200003027,2026-03-03,87,Materiales de instalacion,"---------------------Que incluye el KIT DE DEFENSA!!!!
1-Garantía de 2 años contra oxidación Te ofrece tranquilidad y confianza.
2-Instalación completa Asegura un montaje adecuado y profesional.
3-Pintura automotriz (Urethano) Garantiza un acabado excelente y duradero.",1,4500.0,4500.0
B0200003028,2026-03-03,619,KIT-COMPLETA DEFENSA HIJET,,1,29000.0,27550.0
B0200003028,2026-03-03,761,BOLA DE JALON 2000 LB (opcional),,1,750.0,750.0
B0200003028,2026-03-03,87,Materiales de instalacion,"---------------------Que incluye el KIT DE DEFENSA!!!!
1-Garantía de 2 años contra oxidación Te ofrece tranquilidad y confianza.
2-Instalación completa Asegura un montaje adecuado y profesional.
3-Pintura automotriz (Urethano) Garantiza un acabado excelente y duradero.",1,4500.0,4500.0
B0200003029,2026-03-03,619,KIT-COMPLETA DEFENSA HIJET,,1,29000.0,25499.7
B0200003029,2026-03-03,1420,HIJET TRASERO EXTRA REFORZADO,,1,3000.0,3000.0
B0200003029,2026-03-03,761,BOLA DE JALON 2000 LB (opcional),,1,750.0,750.0
B0200003029,2026-03-03,87,Materiales de instalacion,"---------------------Que incluye el KIT DE DEFENSA!!!!
1-Garantía de 2 años contra oxidación Te ofrece tranquilidad y confianza.
2-Instalación completa Asegura un montaje adecuado y profesional.
3-Pintura automotriz (Urethano) Garantiza un acabado excelente y duradero.",1,4500.0,4500.0
B0200003030,2026-03-03,597,KIT DEFENSA TRASERA-HIJET MODERNA,,1,12500.0,11500.0
B0200003030,2026-03-03,1420,HIJET TRASERO EXTRA REFORZADO,,1,3000.0,3000.0
B0200003030,2026-03-03,761,BOLA DE JALON 2000 LB (opcional),,1,750.0,750.0
B0200003030,2026-03-03,282,MATERIALES DE INSTALACION (1 SOLA PIEZA),"Materiales de instalacion (---------------------

-Garantia contra Oxido de 24 meses.
-Pintura automotriz (Urethano): Garantiza un acabado
excelente y duradero.",1,1500.0,1500.0
B0200003031,2026-03-03,627,KIT COMPLETO KIA 2700-BONGO 2024!!!,"UNA CABINA 
2026",1,33000.0,33838.86
B0200003031,2026-03-03,800,PORTA PIES PARA CAMION,,1,4000.0,4720.0
B0200003031,2026-03-03,761,BOLA DE JALON 2000 LB (opcional),,1,750.0,885.0
B0200003031,2026-03-03,87,Materiales de instalacion,"---------------------Que incluye el KIT DE DEFENSA!!!!
1-Garantía de 2 años contra oxidación Te ofrece tranquilidad y confianza.
2-Instalación completa Asegura un montaje adecuado y profesional.
3-Pintura automotriz (Urethano) Garantiza un acabado excelente y duradero.",1,4500.0,5310.0
B0200003032,2026-03-03,621,KIT-DEFENSA TOWN ACE COMPLETA! 2024,,1,33000.0,29502.0
B0200003032,2026-03-03,761,BOLA DE JALON 2000 LB (opcional),,1,750.0,750.0
B0200003032,2026-03-03,87,Materiales de instalacion,"---------------------Que incluye el KIT DE DEFENSA!!!!
1-Garantía de 2 años contra oxidación Te ofrece tranquilidad y confianza.
2-Instalación completa Asegura un montaje adecuado y profesional.
3-Pintura automotriz (Urethano) Garantiza un acabado excelente y duradero.",1,4500.0,4500.0
B0200003033,2026-03-03,89,CAMION- LITE ACE KIT MODERNO MODERNO,ESTRIBOS MODERNOS,1,39000.0,36500.1
B0200003033,2026-03-03,761,BOLA DE JALON 2000 LB (opcional),,1,750.0,750.0
B0200003033,2026-03-03,87,Materiales de instalacion,"---------------------Que incluye el KIT DE DEFENSA!!!!
1-Garantía de 2 años contra oxidación Te ofrece tranquilidad y confianza.
2-Instalación completa Asegura un montaje adecuado y profesional.
3-Pintura automotriz (Urethano) Garantiza un acabado excelente y duradero.",1,4500.0,4500.0
B0200003034,2026-03-04,738,FRENTE PLATANERA DAIHATSU MODERNA.,,1,15000.0,14700.0
B0200003034,2026-03-04,740,TRASERA PLATANERA DAIHATSU,,1,10000.0,10000.0
B0200003034,2026-03-04,761,BOLA DE JALON 2000 LB (opcional),,1,750.0,750.0
B0200003034,2026-03-04,562,Materiales de instalacion 2 piezas,"---------------------

Que incluye el KIT!!!!


1-Garantía de 3 años contra oxidación: Te ofrece tranquilidad y confianza.

2-Instalación completa: Asegura un montaje adecuado y profesional.

3-Pintura automotriz (Urethano): Garantiza un acabado excelente y duradero.",1,2500.0,2500.0
B0200003035,2026-03-04,986,HYUNDAI H1 PORTA ESCALERA,AÑO 2014,1,17000.0,16150.0
B0200003035,2026-03-04,282,MATERIALES DE INSTALACION (1 SOLA PIEZA),"Materiales de instalacion (---------------------

-Garantia contra Oxido de 24 meses.
-Pintura automotriz (Urethano): Garantiza un acabado
excelente y duradero.",1,1500.0,1500.0
B0200003036,2026-03-04,619,KIT-COMPLETA DEFENSA HIJET,,1,29000.0,25499.7
B0200003036,2026-03-04,1420,HIJET TRASERO EXTRA REFORZADO,,1,3000.0,3000.0
B0200003036,2026-03-04,761,BOLA DE JALON 2000 LB (opcional),,1,750.0,750.0
B0200003036,2026-03-04,87,Materiales de instalacion,"---------------------Que incluye el KIT DE DEFENSA!!!!
1-Garantía de 2 años contra oxidación Te ofrece tranquilidad y confianza.
2-Instalación completa Asegura un montaje adecuado y profesional.
3-Pintura automotriz (Urethano) Garantiza un acabado excelente y duradero.",1,4500.0,4500.0
B0200003037,2026-03-04,1485,PLATANERA KIT DEFENSA FRONTAL & TRASERA,PIXI,1,26000.0,24700.0
B0200003037,2026-03-04,761,BOLA DE JALON 2000 LB (opcional),,1,750.0,750.0
B0200003037,2026-03-04,562,Materiales de instalacion 2 piezas,"---------------------

Que incluye el KIT!!!!


1-Garantía de 3 años contra oxidación: Te ofrece tranquilidad y confianza.

2-Instalación completa: Asegura un montaje adecuado y profesional.

3-Pintura automotriz (Urethano): Garantiza un acabado excelente y duradero.",1,2500.0,2500.0
B0200003038,2026-03-04,1471,HIJET SEGURIDAD PARA LUCES TRASERA,AÑO 2019,1,2950.0,2950.0
B0200003039,2026-03-04,611,KIT-COMPLETA NISSAN NV 350 MODERNA,"TECHO BAJITO DEFENSA FRONTAL ESTILO ALTO

TRASERO 3 TUBOS",1,58000.0,54502.6
B0200003039,2026-03-04,761,BOLA DE JALON 2000 LB (opcional),,1,750.0,750.0
B0200003039,2026-03-04,87,Materiales de instalacion,"---------------------Que incluye el KIT DE DEFENSA!!!!
1-Garantía de 2 años contra oxidación Te ofrece tranquilidad y confianza.
2-Instalación completa Asegura un montaje adecuado y profesional.
3-Pintura automotriz (Urethano) Garantiza un acabado excelente y duradero.",1,4500.0,4500.0
